+----------+----------+--------------+--------------+
|    x1    |    x2    |     f12      |     f21      |
|   0.02   |   0.89   |   53.0245    |   129.5031   |
|   0.02   |   0.90   |   53.4834    |   129.7454   |
|   0.02   |   0.91   |   53.9423    |   129.9913   |
|   0.02   |   0.92   |   54.4012    |   130.2407   |
|   0.02   |   0.93   |   54.8601    |   130.4938   |
|   0.02   |   0.94   |   55.3190    |   130.7504   |
|   0.02   |   0.95   |   55.7779    |   131.0107   |
|   0.02   |   0.96   |   56.2367    |   131.2746   |
|   0.02   |   0.97   |   56.6955    |   131.5420   |
|   0.02   |   0.98   |   57.1544    |   131.8131   |
|   0.02   |   0.99   |   57.6132    |   132.0877   |
|   0.02   |   1.00   |   58.0720    |   132.3660   |
|   0.02   |   1.01   |   58.5308    |   132.6479   |
|   0.02   |   1.02   |   58.9896    |   132.9333   |
|   0.02   |   1.03   |   59.4483    |   133.2224   |
|   0.02   |   1.04   |   59.9071    |   133.5150   |
|   0.02   |   1.05   |   60.3659    |   133.8113   |
|   0.02   |   1.06   |   60.8246    |   134.1112   |
|   0.02   |   1.07   |   61.2833    |   134.4146   |
|   0.02   |   1.08   |   61.7420    |   134.7217   |
|   0.02   |   1.09   |   62.2007    |   135.0323   |
|   0.02   |   1.10   |   62.6594    |   135.3466   |
|   0.02   |   1.11   |   63.1181    |   135.6645   |
|   0.02   |   1.12   |   63.5767    |   135.9859   |
|   0.02   |   1.13   |   64.0354    |   136.3110   |
|   0.02   |   1.14   |   64.4940    |   136.6396   |
|   0.02   |   1.15   |   64.9527    |   136.9719   |
|   0.02   |   1.16   |   65.4113    |   137.3078   |
|   0.02   |   1.17   |   65.8699    |   137.6472   |
|   0.02   |   1.18   |   66.3285    |   137.9903   |
|   0.02   |   1.19   |   66.7870    |   138.3369   |
|   0.02   |   1.20   |   67.2456    |   138.6872   |
|   0.02   |   1.21   |   67.7042    |   139.0411   |
|   0.02   |   1.22   |   68.1627    |   139.3985   |
|   0.02   |   1.23   |   68.6212    |   139.7596   |
|   0.02   |   1.24   |   69.0797    |   140.1242   |
|   0.02   |   1.25   |   69.5383    |   140.4925   |
|   0.02   |   1.26   |   69.9967    |   140.8644   |
|   0.02   |   1.27   |   70.4552    |   141.2398   |
|   0.02   |   1.28   |   70.9137    |   141.6189   |
|   0.02   |   1.29   |   71.3722    |   142.0015   |
|   0.02   |   1.30   |   71.8306    |   142.3878   |
|   0.02   |   1.31   |   72.2890    |   142.7777   |
|   0.02   |   1.32   |   72.7475    |   143.1711   |
|   0.02   |   1.33   |   73.2059    |   143.5682   |
|   0.02   |   1.34   |   73.6643    |   143.9688   |
|   0.02   |   1.35   |   74.1226    |   144.3731   |
|   0.02   |   1.36   |   74.5810    |   144.7810   |
|   0.02   |   1.37   |   75.0394    |   145.1924   |
|   0.02   |   1.38   |   75.4977    |   145.6075   |
|   0.02   |   1.39   |   75.9561    |   146.0261   |
|   0.02   |   1.40   |   76.4144    |   146.4484   |
|   0.02   |   1.41   |   76.8727    |   146.8743   |
|   0.02   |   1.42   |   77.3310    |   147.3037   |
|   0.02   |   1.43   |   77.7893    |   147.7368   |
|   0.02   |   1.44   |   78.2476    |   148.1734   |
|   0.02   |   1.45   |   78.7058    |   148.6137   |
|   0.02   |   1.46   |   79.1641    |   149.0576   |
|   0.02   |   1.47   |   79.6223    |   149.5050   |
|   0.02   |   1.48   |   80.0806    |   149.9561   |
|   0.02   |   1.49   |   80.5388    |   150.4107   |
|   0.02   |   1.50   |   80.9970    |   150.8690   |
|   0.02   |   1.51   |   81.4552    |   151.3309   |
|   0.02   |   1.52   |   81.9134    |   151.7963   |
|   0.02   |   1.53   |   82.3715    |   152.2654   |
|   0.02   |   1.54   |   82.8297    |   152.7380   |
|   0.02   |   1.55   |   83.2878    |   153.2143   |
|   0.02   |   1.56   |   83.7460    |   153.6942   |
|   0.02   |   1.57   |   84.2041    |   154.1776   |
|   0.02   |   1.58   |   84.6622    |   154.6647   |
|   0.02   |   1.59   |   85.1203    |   155.1553   |
|   0.02   |   1.60   |   85.5784    |   155.6496   |
|   0.02   |   1.61   |   86.0365    |   156.1475   |
|   0.02   |   1.62   |   86.4945    |   156.6489   |
|   0.02   |   1.63   |   86.9526    |   157.1540   |
|   0.02   |   1.64   |   87.4106    |   157.6626   |
|   0.02   |   1.65   |   87.8687    |   158.1749   |
|   0.02   |   1.66   |   88.3267    |   158.6908   |
|   0.02   |   1.67   |   88.7847    |   159.2102   |
|   0.02   |   1.68   |   89.2427    |   159.7333   |
|   0.02   |   1.69   |   89.7006    |   160.2599   |
|   0.02   |   1.70   |   90.1586    |   160.7902   |
|   0.02   |   1.71   |   90.6166    |   161.3241   |
|   0.02   |   1.72   |   91.0745    |   161.8615   |
|   0.02   |   1.73   |   91.5324    |   162.4026   |
|   0.02   |   1.74   |   91.9903    |   162.9472   |
|   0.02   |   1.75   |   92.4483    |   163.4955   |
|   0.02   |   1.76   |   92.9061    |   164.0474   |
|   0.02   |   1.77   |   93.3640    |   164.6028   |
|   0.02   |   1.78   |   93.8219    |   165.1619   |
|   0.02   |   1.79   |   94.2798    |   165.7245   |
|   0.02   |   1.80   |   94.7376    |   166.2908   |
|   0.02   |   1.81   |   95.1954    |   166.8607   |
|   0.02   |   1.82   |   95.6533    |   167.4341   |
|   0.02   |   1.83   |   96.1111    |   168.0112   |
|   0.02   |   1.84   |   96.5689    |   168.5918   |
|   0.02   |   1.85   |   97.0267    |   169.1761   |
|   0.02   |   1.86   |   97.4844    |   169.7640   |
|   0.02   |   1.87   |   97.9422    |   170.3554   |
|   0.02   |   1.88   |   98.3999    |   170.9505   |
|   0.02   |   1.89   |   98.8577    |   171.5491   |
|   0.02   |   1.90   |   99.3154    |   172.1514   |
|   0.02   |   1.91   |   99.7731    |   172.7573   |
|   0.02   |   1.92   |   100.2308   |   173.3667   |
|   0.02   |   1.93   |   100.6885   |   173.9798   |
|   0.02   |   1.94   |   101.1462   |   174.5964   |
|   0.02   |   1.95   |   101.6039   |   175.2167   |
|   0.02   |   1.96   |   102.0615   |   175.8406   |
|   0.02   |   1.97   |   102.5191   |   176.4680   |
|   0.02   |   1.98   |   102.9768   |   177.0991   |
|   0.02   |   1.99   |   103.4344   |   177.7337   |
|   0.02   |   2.00   |   103.8920   |   178.3720   |
+----------+----------+--------------+--------------+
|   0.03   |   0.00   |   12.1920    |   122.0400   |
|   0.03   |   0.01   |   12.6520    |   121.9619   |
|   0.03   |   0.02   |   13.1120    |   121.8875   |
|   0.03   |   0.03   |   13.5719    |   121.8166   |
|   0.03   |   0.04   |   14.0319    |   121.7493   |
|   0.03   |   0.05   |   14.4918    |   121.6857   |
|   0.03   |   0.06   |   14.9517    |   121.6256   |
|   0.03   |   0.07   |   15.4116    |   121.5691   |
|   0.03   |   0.08   |   15.8714    |   121.5163   |
|   0.03   |   0.09   |   16.3313    |   121.4670   |
|   0.03   |   0.10   |   16.7911    |   121.4214   |
|   0.03   |   0.11   |   17.2509    |   121.3793   |
|   0.03   |   0.12   |   17.7107    |   121.3408   |
|   0.03   |   0.13   |   18.1705    |   121.3060   |
|   0.03   |   0.14   |   18.6302    |   121.2747   |
|   0.03   |   0.15   |   19.0900    |   121.2470   |
|   0.03   |   0.16   |   19.5497    |   121.2230   |
|   0.03   |   0.17   |   20.0094    |   121.2025   |
|   0.03   |   0.18   |   20.4691    |   121.1856   |
|   0.03   |   0.19   |   20.9288    |   121.1724   |
|   0.03   |   0.20   |   21.3884    |   121.1627   |
|   0.03   |   0.21   |   21.8480    |   121.1566   |
|   0.03   |   0.22   |   22.3076    |   121.1542   |
|   0.03   |   0.23   |   22.7672    |   121.1553   |
|   0.03   |   0.24   |   23.2268    |   121.1600   |
|   0.03   |   0.25   |   23.6864    |   121.1684   |
|   0.03   |   0.26   |   24.1459    |   121.1803   |
|   0.03   |   0.27   |   24.6054    |   121.1958   |
|   0.03   |   0.28   |   25.0649    |   121.2150   |
|   0.03   |   0.29   |   25.5244    |   121.2377   |
|   0.03   |   0.30   |   25.9839    |   121.2640   |
|   0.03   |   0.31   |   26.4434    |   121.2940   |
|   0.03   |   0.32   |   26.9028    |   121.3275   |
|   0.03   |   0.33   |   27.3622    |   121.3647   |
|   0.03   |   0.34   |   27.8216    |   121.4054   |
|   0.03   |   0.35   |   28.2810    |   121.4497   |
|   0.03   |   0.36   |   28.7403    |   121.4977   |
|   0.03   |   0.37   |   29.1997    |   121.5492   |
|   0.03   |   0.38   |   29.6590    |   121.6043   |
|   0.03   |   0.39   |   30.1183    |   121.6631   |
|   0.03   |   0.40   |   30.5776    |   121.7254   |
|   0.03   |   0.41   |   31.0369    |   121.7913   |
|   0.03   |   0.42   |   31.4961    |   121.8609   |
|   0.03   |   0.43   |   31.9554    |   121.9340   |
|   0.03   |   0.44   |   32.4146    |   122.0107   |
|   0.03   |   0.45   |   32.8738    |   122.0911   |
|   0.03   |   0.46   |   33.3330    |   122.1750   |
|   0.03   |   0.47   |   33.7921    |   122.2625   |
|   0.03   |   0.48   |   34.2513    |   122.3537   |
|   0.03   |   0.49   |   34.7104    |   122.4484   |
|   0.03   |   0.50   |   35.1695    |   122.5468   |
|   0.03   |   0.51   |   35.6286    |   122.6487   |
|   0.03   |   0.52   |   36.0877    |   122.7542   |
|   0.03   |   0.53   |   36.5467    |   122.8634   |
|   0.03   |   0.54   |   37.0058    |   122.9761   |
|   0.03   |   0.55   |   37.4648    |   123.0924   |
|   0.03   |   0.56   |   37.9238    |   123.2124   |
|   0.03   |   0.57   |   38.3828    |   123.3359   |
|   0.03   |   0.58   |   38.8417    |   123.4630   |
|   0.03   |   0.59   |   39.3007    |   123.5938   |
|   0.03   |   0.60   |   39.7596    |   123.7281   |
|   0.03   |   0.61   |   40.2185    |   123.8660   |
|   0.03   |   0.62   |   40.6774    |   124.0076   |
|   0.03   |   0.63   |   41.1363    |   124.1527   |
|   0.03   |   0.64   |   41.5951    |   124.3014   |
|   0.03   |   0.65   |   42.0540    |   124.4538   |
|   0.03   |   0.66   |   42.5128    |   124.6097   |
|   0.03   |   0.67   |   42.9716    |   124.7692   |
|   0.03   |   0.68   |   43.4304    |   124.9324   |
|   0.03   |   0.69   |   43.8892    |   125.0991   |
|   0.03   |   0.70   |   44.3479    |   125.2695   |
|   0.03   |   0.71   |   44.8066    |   125.4434   |
|   0.03   |   0.72   |   45.2653    |   125.6209   |
|   0.03   |   0.73   |   45.7240    |   125.8021   |
|   0.03   |   0.74   |   46.1827    |   125.9868   |
|   0.03   |   0.75   |   46.6414    |   126.1751   |
|   0.03   |   0.76   |   47.1000    |   126.3671   |
|   0.03   |   0.77   |   47.5586    |   126.5626   |
|   0.03   |   0.78   |   48.0172    |   126.7617   |
|   0.03   |   0.79   |   48.4758    |   126.9645   |
|   0.03   |   0.80   |   48.9344    |   127.1708   |
|   0.03   |   0.81   |   49.3930    |   127.3807   |
|   0.03   |   0.82   |   49.8515    |   127.5943   |
|   0.03   |   0.83   |   50.3100    |   127.8114   |
|   0.03   |   0.84   |   50.7685    |   128.0321   |
|   0.03   |   0.85   |   51.2270    |   128.2565   |
|   0.03   |   0.86   |   51.6854    |   128.4844   |
|   0.03   |   0.87   |   52.1439    |   128.7159   |
|   0.03   |   0.88   |   52.6023    |   128.9511   |
|   0.03   |   0.89   |   53.0607    |   129.1898   |
|   0.03   |   0.90   |   53.5191    |   129.4322   |
|   0.03   |   0.91   |   53.9775    |   129.6781   |
|   0.03   |   0.92   |   54.4358    |   129.9276   |
|   0.03   |   0.93   |   54.8942    |   130.1808   |
|   0.03   |   0.94   |   55.3525    |   130.4375   |
|   0.03   |   0.95   |   55.8108    |   130.6978   |
|   0.03   |   0.96   |   56.2691    |   130.9618   |
|   0.03   |   0.97   |   56.7273    |   131.2293   |
|   0.03   |   0.98   |   57.1856    |   131.5004   |
|   0.03   |   0.99   |   57.6438    |   131.7752   |
|   0.03   |   1.00   |   58.1020    |   132.0535   |
|   0.03   |   1.01   |   58.5602    |   132.3354   |
|   0.03   |   1.02   |   59.0184    |   132.6210   |
|   0.03   |   1.03   |   59.4765    |   132.9101   |
|   0.03   |   1.04   |   59.9347    |   133.2028   |
|   0.03   |   1.05   |   60.3928    |   133.4992   |
|   0.03   |   1.06   |   60.8509    |   133.7991   |
|   0.03   |   1.07   |   61.3090    |   134.1026   |
|   0.03   |   1.08   |   61.7670    |   134.4098   |
|   0.03   |   1.09   |   62.2251    |   134.7205   |
|   0.03   |   1.10   |   62.6831    |   135.0349   |
|   0.03   |   1.11   |   63.1411    |   135.3528   |
|   0.03   |   1.12   |   63.5991    |   135.6743   |
|   0.03   |   1.13   |   64.0571    |   135.9995   |
|   0.03   |   1.14   |   64.5150    |   136.3282   |
|   0.03   |   1.15   |   64.9730    |   136.6605   |
|   0.03   |   1.16   |   65.4309    |   136.9965   |
|   0.03   |   1.17   |   65.8888    |   137.3360   |
|   0.03   |   1.18   |   66.3467    |   137.6791   |
|   0.03   |   1.19   |   66.8046    |   138.0259   |
|   0.03   |   1.20   |   67.2624    |   138.3762   |
|   0.03   |   1.21   |   67.7202    |   138.7301   |
|   0.03   |   1.22   |   68.1780    |   139.0877   |
|   0.03   |   1.23   |   68.6358    |   139.4488   |
|   0.03   |   1.24   |   69.0936    |   139.8135   |
|   0.03   |   1.25   |   69.5514    |   140.1819   |
|   0.03   |   1.26   |   70.0091    |   140.5538   |
|   0.03   |   1.27   |   70.4668    |   140.9293   |
|   0.03   |   1.28   |   70.9245    |   141.3085   |
|   0.03   |   1.29   |   71.3822    |   141.6912   |
|   0.03   |   1.30   |   71.8399    |   142.0776   |
|   0.03   |   1.31   |   72.2976    |   142.4675   |
|   0.03   |   1.32   |   72.7552    |   142.8610   |
|   0.03   |   1.33   |   73.2128    |   143.2582   |
|   0.03   |   1.34   |   73.6704    |   143.6589   |
|   0.03   |   1.35   |   74.1280    |   144.0632   |
|   0.03   |   1.36   |   74.5855    |   144.4712   |
|   0.03   |   1.37   |   75.0431    |   144.8827   |
|   0.03   |   1.38   |   75.5006    |   145.2978   |
|   0.03   |   1.39   |   75.9581    |   145.7166   |
|   0.03   |   1.40   |   76.4156    |   146.1389   |
|   0.03   |   1.41   |   76.8731    |   146.5648   |
|   0.03   |   1.42   |   77.3305    |   146.9944   |
|   0.03   |   1.43   |   77.7880    |   147.4275   |
|   0.03   |   1.44   |   78.2454    |   147.8642   |
|   0.03   |   1.45   |   78.7028    |   148.3046   |
|   0.03   |   1.46   |   79.1602    |   148.7485   |
|   0.03   |   1.47   |   79.6175    |   149.1960   |
|   0.03   |   1.48   |   80.0749    |   149.6472   |
|   0.03   |   1.49   |   80.5322    |   150.1019   |
|   0.03   |   1.50   |   80.9895    |   150.5602   |
|   0.03   |   1.51   |   81.4468    |   151.0222   |
|   0.03   |   1.52   |   81.9041    |   151.4877   |
|   0.03   |   1.53   |   82.3613    |   151.9569   |
|   0.03   |   1.54   |   82.8186    |   152.4296   |
|   0.03   |   1.55   |   83.2758    |   152.9059   |
|   0.03   |   1.56   |   83.7330    |   153.3859   |
|   0.03   |   1.57   |   84.1902    |   153.8694   |
|   0.03   |   1.58   |   84.6473    |   154.3565   |
|   0.03   |   1.59   |   85.1045    |   154.8473   |
|   0.03   |   1.60   |   85.5616    |   155.3416   |
|   0.03   |   1.61   |   86.0187    |   155.8395   |
|   0.03   |   1.62   |   86.4758    |   156.3411   |
|   0.03   |   1.63   |   86.9329    |   156.8462   |
|   0.03   |   1.64   |   87.3899    |   157.3549   |
|   0.03   |   1.65   |   87.8470    |   157.8673   |
|   0.03   |   1.66   |   88.3040    |   158.3832   |
|   0.03   |   1.67   |   88.7610    |   158.9027   |
|   0.03   |   1.68   |   89.2180    |   159.4259   |
|   0.03   |   1.69   |   89.6750    |   159.9526   |
|   0.03   |   1.70   |   90.1319    |   160.4829   |
|   0.03   |   1.71   |   90.5888    |   161.0169   |
|   0.03   |   1.72   |   91.0457    |   161.5544   |
|   0.03   |   1.73   |   91.5026    |   162.0956   |
|   0.03   |   1.74   |   91.9595    |   162.6403   |
|   0.03   |   1.75   |   92.4164    |   163.1886   |
|   0.03   |   1.76   |   92.8732    |   163.7406   |
|   0.03   |   1.77   |   93.3300    |   164.2961   |
|   0.03   |   1.78   |   93.7868    |   164.8552   |
|   0.03   |   1.79   |   94.2436    |   165.4180   |
|   0.03   |   1.80   |   94.7004    |   165.9843   |
|   0.03   |   1.81   |   95.1572    |   166.5542   |
|   0.03   |   1.82   |   95.6139    |   167.1278   |
|   0.03   |   1.83   |   96.0706    |   167.7049   |
|   0.03   |   1.84   |   96.5273    |   168.2856   |
|   0.03   |   1.85   |   96.9840    |   168.8700   |
|   0.03   |   1.86   |   97.4406    |   169.4579   |
|   0.03   |   1.87   |   97.8973    |   170.0494   |
|   0.03   |   1.88   |   98.3539    |   170.6446   |
|   0.03   |   1.89   |   98.8105    |   171.2433   |
|   0.03   |   1.90   |   99.2671    |   171.8457   |
|   0.03   |   1.91   |   99.7237    |   172.4516   |
|   0.03   |   1.92   |   100.1802   |   173.0611   |
|   0.03   |   1.93   |   100.6368   |   173.6743   |
|   0.03   |   1.94   |   101.0933   |   174.2910   |
|   0.03   |   1.95   |   101.5498   |   174.9113   |
|   0.03   |   1.96   |   102.0063   |   175.5353   |
|   0.03   |   1.97   |   102.4627   |   176.1628   |
|   0.03   |   1.98   |   102.9192   |   176.7939   |
|   0.03   |   1.99   |   103.3756   |   177.4287   |
|   0.03   |   2.00   |   103.8320   |   178.0670   |
+----------+----------+--------------+--------------+
|   0.04   |   0.00   |   12.2480    |   121.7200   |
|   0.04   |   0.01   |   12.7080    |   121.6420   |
|   0.04   |   0.02   |   13.1680    |   121.5677   |
|   0.04   |   0.03   |   13.6279    |   121.4969   |
|   0.04   |   0.04   |   14.0878    |   121.4298   |
|   0.04   |   0.05   |   14.5477    |   121.3662   |
|   0.04   |   0.06   |   15.0076    |   121.3062   |
|   0.04   |   0.07   |   15.4674    |   121.2499   |
|   0.04   |   0.08   |   15.9272    |   121.1971   |
|   0.04   |   0.09   |   16.3870    |   121.1480   |
|   0.04   |   0.10   |   16.8468    |   121.1024   |
|   0.04   |   0.11   |   17.3065    |   121.0604   |
|   0.04   |   0.12   |   17.7663    |   121.0221   |
|   0.04   |   0.13   |   18.2260    |   120.9873   |
|   0.04   |   0.14   |   18.6856    |   120.9562   |
|   0.04   |   0.15   |   19.1453    |   120.9286   |
|   0.04   |   0.16   |   19.6049    |   120.9046   |
|   0.04   |   0.17   |   20.0645    |   120.8843   |
|   0.04   |   0.18   |   20.5241    |   120.8675   |
|   0.04   |   0.19   |   20.9837    |   120.8544   |
|   0.04   |   0.20   |   21.4432    |   120.8448   |
|   0.04   |   0.21   |   21.9027    |   120.8388   |
|   0.04   |   0.22   |   22.3622    |   120.8365   |
|   0.04   |   0.23   |   22.8217    |   120.8377   |
